data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3411.0,,2564.0,,2564.8000000001,2564.8000000001,2817,1368,11600.0,2564.0,0,1,735.0,4,4751554,4614881,57982,46403,0,,9828,3410,3410,2206,1379,28.0,2564,2564,2144,6081,6081,2564,2564.0,9831,9828,1995,1377,1377,24,12387.0,0.0,1547388237.739575,9829,9829,3411,3411,1502,2206,0,0,431214,545429,1,2565.0,2565.0,2144,6081.0,2564.8000000001,2565.0,12387,13650,47.2645429363,4167,1826952,,,,,5250,2832117,6200,0.94,1.0,0.41,19.4346470588,2878.916,17989.985,17382.851000000002,30483.696,,3095.0,0.38,1.0,9832,9829,9829,0,-1,-1,1,2600,192,145,192,150,0,42,0,1,81,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,22337,0,5258,3165,2987,5258,,6152,6200,2600,2600,5100,6200,9000,9000,1547388287,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190113_C0_ebdffe65595dd933ff33df17e0bc1a78,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190113_C0_ebdffe65595dd933ff33df17e0bc1a78,,https://www.airbnb.com/,VM03-02-192.168.10.81,https://www.airbnb.com/,13,1,airbnb-home,2,2019,200,Test Complete,18.1
24,3221.0,,2348.0,,2348.5000000001,2348.5000000001,2669,1281,10614.0,2348.0,0,1,703.0,1,3405925,3267230,61273,47802,0,10760.0,9555,3221,3221,3220,1292,5.0,2348,2348,2330,6226,6226,2348,2348.0,9569,9556,1868,1291,1291,25,15328.0,0.0,1547432219.4422581,9556,9556,3221,3221,1450,3221,0,0,242466,394831,1,2348.0,2348.0,2331,6227.0,2348.5000000001,2348.0,15328,13890,42.5030599755,4166,1858467,,,,,2893,1456009,4300,0.94,1.0,0.42,18.418627907,2806.798,17804.613999999998,17447.121,30234.4790000076,,2952.0,0.38,1.0,9569,9556,9556,0,-1,-1,1,2300,199,145,199,155,0,44,0,1,84,99,-1,100,-1,-1,100,100,-1,35,0,5,0,1,0,26561,0,5290,2809,2626,5290,15763.0,6249,4300,4000,4100,4300,4300,9000,9000,1547432256,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_B5_32de71348a79e4db633f103f3b2e9b7e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_B5_32de71348a79e4db633f103f3b2e9b7e,,https://www.airbnb.com/,VM04-08-192.168.10.96,https://www.airbnb.com/,13,1,airbnb-home,2,2019,200,Test Complete,18.1
24,3605.0,,2600.0,,2600.2000000007997,2600.2000000007997,2978,1454,11335.0,2600.0,0,1,894.0,1,3374622,3237949,66092,54536,0,,9688,3604,3604,2278,1479,4.0,2600,2600,2563,6290,6290,2600,2600.0,9692,9688,2033,1476,1476,24,11922.0,0.0,1547475731.968011,9688,9689,3605,3605,1521,2279,0,0,322375,393241,1,2600.0,2600.0,2564,6291.0,2600.2000000007997,2600.0,11922,13669,49.4394213382,4193,1790689,,,,,2908,1494077,4800,0.85,1.0,0.23,43.906375,4984.722,20960.54,19538.421,36288.857,,5080.0,0.38,1.0,9693,9689,9688,0,-1,-1,1,2600,193,146,193,150,0,43,0,1,75,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,21316,0,5291,3343,3122,5291,,6359,4600,4400,4500,4500,4600,9000,9000,1547475942,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_D2_ef13305d955ab4341f2b484ec2060466,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_D2_ef13305d955ab4341f2b484ec2060466,,https://www.airbnb.com/,VM03-07-192.168.10.86,https://www.airbnb.com/,14,1,airbnb-home,3,2019,200,Test Complete,18.1
24,3687.0,,2459.0,,2459.0000000026002,2459.0000000026002,2733,1462,7984.0,2459.0,0,1,742.0,4,4712997,2727594,59981,29656,0,,4998,3686,3686,2240,1476,4.0,2459,2459,2433,6291,6291,2459,2459.0,5001,4998,2045,1475,1475,24,10652.0,0.0,1547519841.271383,4999,4999,3687,3687,1502,2241,0,0,512839,771160,1,2459.0,2459.0,2433,6292.0,2459.0000000026002,2459.0,10652,12280,47.340015420200004,4186,1788912,,,,,5267,2832134,6300,0.85,1.0,0.32,18.0818974359,2945.949,11278.475,10642.583,22865.543,,5548.0,0.38,1.0,5001,4999,4999,0,-1,-1,1,2500,192,50,192,151,0,41,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,19059,0,5263,3476,3320,5263,14029.0,6408,6300,2500,2500,5100,6300,9000,9000,1547519874,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_VB_5188940cf777ccebc908289233df0092,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_VB_5188940cf777ccebc908289233df0092,,https://www.airbnb.com/,VM01-06-192.168.10.64,https://www.airbnb.com/,14,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2432.6999999976,2432.6999999976,2563,1381,,,0,1,708.0,4,4680266,4551807,55108,43666,0,,9477,3367,3367,2173,1401,14.0,2432,2432,2392,5705,5705,2432,2432.0,9479,9477,1958,1400,1400,24,,,1547563134.784499,9477,9477,3367,3367,1437,2173,0,0,446547,562229,1,2433.0,2433.0,2393,5705.0,2432.6999999976,2433.0,11862,11880,42.9501084599,4204,1789148,,,,,5308,2799696,5900,0.94,1.0,0.41,19.208514285699998,2819.461,17768.746,17176.08,30287.776,,3023.0,0.38,1.0,9480,9477,9477,0,-1,-1,1,2300,192,146,192,150,0,42,0,1,91,99,-1,100,-1,-1,100,100,-1,5,0,5,0,1,0,20353,0,4941,3126,2978,4941,15614.0,5632,5600,2300,2900,5600,5600,9000,9000,1547563178,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_XG_32f8d1b801a870e95cd18ed1b5b65602,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_XG_32f8d1b801a870e95cd18ed1b5b65602,,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,15,1,airbnb-home,3,2019,200,Test Complete,18.1
24,3453.0,,2383.0,,2383.2000000002,2383.2000000002,2797,1305,10701.0,2383.0,0,1,740.0,1,3417440,3205263,64578,52346,0,,8995,3453,3453,2102,1313,5.0,2383,2383,2348,6288,6288,2383,2383.0,9005,8995,1889,1312,1312,24,12056.0,0.0,1547572543.020124,8996,8996,3453,3453,1521,2102,0,0,317871,416755,1,2383.0,2383.0,2349,6289.0,2383.2000000002,2383.0,12056,12789,46.0071942446,4190,1833169,,,,,2909,1494078,4700,0.94,1.0,,20.7051785714,2815.349,17776.451,17036.713,,,3027.0,0.38,1.0,9006,8996,8996,0,-1,-1,1,2400,192,143,192,151,0,41,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,20852,0,5544,3222,3014,5544,15165.0,6353,4700,4200,4400,4500,4500,9000,9000,1547572586,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_KQ_c241335a51173692a9f327ea5b2a2594,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_KQ_c241335a51173692a9f327ea5b2a2594,,https://www.airbnb.com/,VM03-06-192.168.10.85,https://www.airbnb.com/,15,1,airbnb-home,3,2019,200,Test Complete,18.1
24,4449.0,,2604.0,,2604.3999999965,2604.3999999965,3313,1403,33100.0,2604.0,0,1,706.0,1,3403252,3093203,67594,50104,0,,32040,4448,4448,2364,1411,14.0,2604,2604,2579,8025,8025,2604,2604.0,32052,32040,1991,1410,1410,26,36348.0,0.0,1547607234.4385679,32041,32040,4449,4449,1452,2365,0,0,97388,100959,1,2604.0,2604.0,2580,8025.0,2604.3999999965,2604.0,36348,17369,23.517465475199998,46677,1841393,,,,,2909,1461989,8000,0.94,1.0,0.42,19.0670555556,2780.163,17587.315,17018.53,29562.311,,3003.0,0.38,1.0,32053,32041,32041,0,-1,-1,1,2600,237,154,237,181,0,56,0,1,90,99,-1,100,-1,-1,98,100,-1,35,0,5,0,1,0,48582,0,7329,2967,2821,7329,,8010,8000,5200,5400,5500,8000,9000,9000,1547607304,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_NZ_221652d52a0ea94223e2684ad9845547,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_NZ_221652d52a0ea94223e2684ad9845547,,https://www.airbnb.com/,VM01-05-192.168.10.63,https://www.airbnb.com/,15,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2321.5999999957003,2321.5999999957003,2542,1332,,,0,1,737.0,4,4687218,4558574,60476,49014,0,,9938,3407,3407,2094,1341,19.0,2321,2321,2296,5391,5391,2321,2321.0,9940,9938,1912,1340,1340,24,,,1547650470.799142,9938,9938,3407,3407,1437,2094,0,0,428369,529697,1,2322.0,2322.0,2296,5391.0,2321.5999999957003,2322.0,12274,10670,37.3468673434,4174,1795458,,,,,5267,2799655,5400,0.94,1.0,0.41,17.3157272727,2796.579,17531.994,16859.677,29326.022,,2997.0,0.38,1.0,9940,9938,9938,0,-1,-1,1,2300,192,146,192,150,0,42,0,1,91,99,-1,100,-1,-1,100,100,-1,5,0,5,0,1,0,20588,0,4783,3249,3112,4783,,5404,5400,2300,3100,5400,5400,9000,9000,1547650493,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_FY_81a843bb8330b1d65ab1a677c81ef0e2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_FY_81a843bb8330b1d65ab1a677c81ef0e2,,https://www.airbnb.com/,VM04-07-192.168.10.95,https://www.airbnb.com/,16,1,airbnb-home,3,2019,200,Test Complete,18.1
24,3370.0,,2450.0,,2450.5000000063,2450.5000000063,2825,1372,10453.0,2450.0,0,1,750.0,1,3386354,3248604,63419,50468,0,,8778,3370,3370,2180,1384,14.0,2450,2450,2428,5353,5353,2450,2450.0,8795,8779,1965,1383,1383,24,11807.0,0.0,1547694618.3945189,8779,8779,3370,3370,1524,2180,0,0,324518,438585,1,2451.0,2451.0,2429,5353.0,2450.5000000063,2451.0,11807,11180,40.5072463768,4193,1800100,,,,,2909,1494120,4300,0.85,1.0,0.34,18.1256136364,2908.272,10436.941,9705.127,23351.44100000001,,5132.0,0.38,1.0,8796,8779,8779,0,-1,-1,1,2500,194,143,194,153,0,41,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,20499,0,4738,3116,2959,4738,15006.0,5376,4300,4100,4200,4200,4300,9000,9000,1547694647,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_MG_4e4f9d743bee8549863a7a834fac8877,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_MG_4e4f9d743bee8549863a7a834fac8877,,https://www.airbnb.com/,VM03-04-192.168.10.83,https://www.airbnb.com/,16,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2751.5999999996,2751.5999999996,4868,1335,,,0,1,717.0,4,4736487,2785914,69818,49754,0,34709.0,31376,6842,6842,2474,1345,16.0,2751,2751,2725,32328,32328,2751,2751.0,31379,31376,2094,1344,1344,25,,,1547732498.7718,31377,31377,6843,6843,1520,2475,0,0,87306,92733,1,2752.0,2752.0,2725,32328.0,2751.5999999996,2752.0,55586,24739,22.150595398000004,4189,1804838,,,,,5284,2832583,32400,0.94,1.0,0.41,19.3298684211,2799.017000000001,17625.564,17000.058999999994,29519.737,,2999.0,0.38,1.0,31380,31377,31377,0,-1,-1,1,2800,261,125,261,184,0,77,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,69694,0,31571,3477,3334,31571,58486.0,32363,32400,2800,2800,32400,32400,9000,9000,1547732578,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_TF_90e6b15b58fb5e1379660ff7873d14e2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_TF_90e6b15b58fb5e1379660ff7873d14e2,,https://www.airbnb.com/,VM02-01-192.168.10.69,https://www.airbnb.com/,17,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2523.6999999997,2523.6999999997,2887,1350,,,0,1,747.0,1,3141692,3003508,58293,46415,0,,8682,3368,3368,2256,1361,7.0,2523,2523,2502,5680,5680,2523,2523.0,8686,8683,2008,1360,1360,24,,,1547738247.676426,8683,8683,3368,3368,1691,2256,0,0,328732,409587,1,2524.0,2524.0,2502,5681.0,2523.6999999997,2524.0,10907,11389,44.181536074499995,4207,1802292,,,,,2889,1246767,4600,0.94,1.0,0.41,18.5033913043,2897.331,17635.157,17029.273,29988.129999999503,,3080.0,0.38,1.0,8686,8683,8683,0,-1,-1,1,2500,179,130,179,138,0,41,0,1,89,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19330,0,4896,3009,2850,4896,,5694,4600,4300,4400,4600,4600,9000,9000,1547738286,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_WK_49f4dd796c98f51e717a9d0357a7c0c8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_WK_49f4dd796c98f51e717a9d0357a7c0c8,,https://www.airbnb.com/,VM01-08-192.168.10.66,https://www.airbnb.com/,17,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2297.5000000006,2297.3999999995003,2825,1409,,,0,1,748.0,1,2738725,2670346,79850,70693,0,,9268,3773,3773,1771,1421,5.0,2297,2297,2276,6135,6135,2297,2297.0,9272,9269,1764,1420,1420,22,,,1547745226.629891,9269,9269,3773,3773,1492,1771,0,0,262355,339738,1,2297.0,2297.0,2277,6135.0,2297.3999999995003,2297.0,11848,11639,42.0976491863,4191,1153971,,,,,2914,1494125,6200,0.94,1.0,0.41,20.930703703699997,2877.244,17567.27,16903.913,29745.526,,3091.0,0.38,1.0,9272,9269,9269,0,-1,-1,1,2300,274,229,274,233,0,41,0,1,96,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,20451,0,5500,3834,3028,5500,15451.0,6230,6200,4400,4500,4600,6200,9000,9000,1547745258,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_XR_437ffcd4ed74aaab4806e8c2388d0968,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_XR_437ffcd4ed74aaab4806e8c2388d0968,,https://www.airbnb.com/,VM02-06-192.168.10.74,https://www.airbnb.com/,17,1,airbnb-home,3,2019,200,Test Complete,18.1
24,4266.0,,2436.0,,2436.400000006,2436.400000006,2652,1435,11503.0,2436.0,0,1,721.0,4,4733722,4603769,57167,44918,0,,10538,4266,4266,2233,1444,21.0,2436,2436,2416,5795,5795,2436,2436.0,10540,10538,2019,1444,1444,25,12950.0,0.0,1547782357.009466,10538,10538,4266,4266,1440,2233,0,0,411091,505741,1,2436.0,2436.0,2416,5795.0,2436.400000006,2436.0,12950,11649,39.080845353899996,4186,1844197,,,,,5275,2799705,5900,0.94,1.0,0.41,18.3139761905,2817.939000000001,17774.633,16957.523,30071.866,,3019.0,0.38,1.0,10541,10538,10538,0,-1,-1,1,2400,198,149,198,154,0,44,0,1,91,99,-1,100,-1,-1,100,100,-1,5,0,5,0,1,0,21831,0,5162,3536,3291,5162,,5844,5900,2400,2400,5900,5900,9000,9000,1547782375,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_VV_dfd694d7ab45e0de7efc03ad59694927,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_VV_dfd694d7ab45e0de7efc03ad59694927,,https://www.airbnb.com/,VM04-06-192.168.10.94,https://www.airbnb.com/,17,1,airbnb-home,3,2019,200,Test Complete,18.1
24,3951.0,,2426.0,,2426.1000000006,2426.1000000006,2870,1340,7931.0,2426.0,0,1,728.0,1,3397087,1375868,64434,33961,0,,4676,3951,3951,2144,1351,32.0,2426,2426,2405,6109,6109,2426,2426.0,4682,4676,1926,1349,1349,23,10184.0,0.0,1547826068.248517,4677,4676,3951,3951,1451,2144,0,0,384112,412306,1,2426.0,2426.0,2405,6109.0,2426.1000000006,2426.0,10184,11880,48.909016056000006,4166,1844568,,,,,2893,1461627,4500,0.94,1.0,0.4,20.3435675676,2966.35,17840.754,17061.083,30508.639,,3177.0,0.38,1.0,4682,4676,4677,0,-1,-1,1,2500,193,49,193,152,0,41,0,1,91,99,-1,100,-1,-1,100,100,-1,35,0,5,0,1,0,18726,0,5358,3240,3070,5358,,6126,4500,4200,4400,4400,4500,9000,9000,1547826086,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_N2_d3fb4aa4b4b2b521721102d522197000,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_N2_d3fb4aa4b4b2b521721102d522197000,,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,18,1,airbnb-home,3,2019,200,Test Complete,18.1
24,3855.0,,2395.0,,2395.3000000038,2395.3000000038,2628,1284,11748.0,2395.0,0,1,738.0,4,4691540,4562082,55662,43922,0,,9990,3855,3855,2124,1294,23.0,2395,2395,2339,5429,5429,2395,2395.0,9995,9990,1913,1293,1293,24,12328.0,0.0,1547863613.045783,9991,9991,3855,3855,1438,2124,0,0,424804,523955,1,2395.0,2395.0,2340,5429.0,2395.3000000038,2395.0,12328,12960,45.3622681134,4170,1800213,,,,,5248,2799613,5600,0.94,1.0,0.41,22.4381,2808.345,17865.603,17145.856,29838.696999992404,,2985.0,0.38,1.0,9996,9991,9991,0,-1,-1,1,2400,194,146,194,153,0,41,0,1,89,98,-1,100,-1,-1,100,100,-1,5,0,5,0,1,0,21066,0,4658,2812,2645,4658,,5406,5600,2400,2600,5600,5600,9000,9000,1547863647,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_TX_ed0c98a95ff006425a181f18f6e1f4e1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_TX_ed0c98a95ff006425a181f18f6e1f4e1,,https://www.airbnb.com/,VM03-02-192.168.10.81,https://www.airbnb.com/,18,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,4230.899999995,4230.899999995,4418,1545,,,0,1,801.0,1,3379184,3240914,71518,59139,0,,9256,3195,3195,2289,1553,4.0,4230,4230,2296,5804,5804,4230,4230.0,9259,9256,2116,1552,1552,25,,,1547870145.320608,9257,9257,3196,3196,1521,2290,0,0,340884,420242,1,4231.0,4231.0,2297,5804.0,4230.899999995,4231.0,11458,10239,38.0245079836,4166,1797397,,,,,2887,1494098,5900,0.85,1.0,0.33,16.0,2862.113,11042.191,10255.086,23138.593,,5370.0,0.38,1.0,9260,9257,9257,0,-1,-1,1,4200,199,149,199,154,0,45,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,19233,0,5148,3056,2925,5148,,5833,5900,5100,5200,5300,5400,9000,9000,1547870168,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_GV_f4fed2c87a789ca7b420b40cfdb88002,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_GV_f4fed2c87a789ca7b420b40cfdb88002,,https://www.airbnb.com/,VM03-06-192.168.10.85,https://www.airbnb.com/,18,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,3542.3000000009997,3542.3000000009997,4067,2215,,,0,1,764.0,1,3509214,3292720,70071,58057,0,,10854,4969,4969,3144,2227,9.0,3542,3542,3516,7907,7907,3542,3542.0,10861,10855,2799,2227,2227,24,,,1547913803.89496,10855,10855,4969,4969,1452,3144,0,0,310962,381101,1,3542.0,3542.0,3517,7907.0,3542.3000000009997,3542.0,13500,16100,52.7868852459,2976,1836304,,,,,0,1568582,5700,0.94,1.0,0.35,20.7055434783,3429.76,11707.373,11577.512,30091.636,,4213.0,0.38,1.0,10861,10855,10855,0,-1,-1,1,3700,196,146,196,153,0,43,0,1,88,99,-1,100,-1,-1,100,100,-1,81,0,4,0,1,0,23963,0,7072,4058,3841,7072,,7929,5700,5400,5600,5600,5700,9000,9000,1547913844,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_8Q_4d990046b3cb1f2b610059758bb3c085,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_8Q_4d990046b3cb1f2b610059758bb3c085,,https://www.airbnb.com/,VM01-02-192.168.10.60,https://www.airbnb.com/,19,1,airbnb-home,3,2019,200,Test Complete,18.1
24,12992.0,,2887.0,,2887.1999999974,2887.1999999974,4895,1350,38062.0,2887.0,0,1,749.0,1,3548697,1595447,67553,35522,0,27023.0,19877,12991,12991,2670,1360,12.0,2887,2887,2862,21372,21372,2887,2887.0,19890,19877,2232,1360,1360,25,60100.0,1.0,1547957810.3967,19877,19877,12992,12992,1533,2671,0,0,60402,86114,1,2887.0,2887.0,2862,21373.0,2887.1999999974,2887.0,60101,25140,20.7751425502,4173,1847274,,,,,2899,1494500,13400,0.94,1.0,0.41,19.066363636400002,2804.395,17868.73,17082.346,30582.323,,2976.0,0.38,1.0,19891,19877,19877,0,-1,-1,1,2900,235,95,235,180,0,55,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,77542,0,20659,5208,5055,20659,53482.0,21409,13400,13400,13400,13400,13400,9000,9000,1547957891,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_4M_3d9b219da7f1c83b3d5113bd7da9707c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_4M_3d9b219da7f1c83b3d5113bd7da9707c,,https://www.airbnb.com/,VM02-08-192.168.10.76,https://www.airbnb.com/,19,1,airbnb-home,3,2019,200,Test Complete,18.1
24,,,,,2268.8999999991,2268.8999999991,2574,1277,,,0,1,711.0,4,4692222,4554315,63676,51821,0,,10592,4985,4985,2057,1289,13.0,2269,2269,2250,6690,6690,2269,2269.0,10595,10592,1861,1288,1288,24,,,1548001324.991791,10592,10593,4986,4986,1434,2058,0,0,401834,488922,1,2269.0,2269.0,2251,6690.0,2268.8999999991,2269.0,12954,13639,45.527369826400005,4166,1802591,,,,,5269,2799699,6700,0.94,1.0,0.41,17.181952381,2798.837,17638.792,16958.992,29567.54,,2972.0,0.38,1.0,10595,10593,10592,0,-1,-1,1,2300,195,146,195,153,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,5,0,5,0,1,0,21829,0,5834,4345,4201,5834,16962.0,6722,6700,2300,2300,4500,6700,9000,9000,1548001352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_1F_2ae5f1b433a57df850f9ad9390002421,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_1F_2ae5f1b433a57df850f9ad9390002421,,https://www.airbnb.com/,VM02-07-192.168.10.75,https://www.airbnb.com/,20,1,airbnb-home,3,2019,200,Test Complete,18.1
