data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,4062.3000000051,4062.3000000051,4348,2218,,,0,1,699,1,3125041,3000802,38482,32157,0,,13679,4148,4122,4122,2227,20,4062,4908,4009,4062,4062,4062,4062,13743,13679,2667,2226,2226,23,,,1540848073.242486,13680,13680,4148,4122,1091,4122,0,0,175376,261804,1,4062,4908,4010,4062,4062.3000000051,4062,20037,15959,39.456118665,15451,2026223,140991,900988,8500,0.74,0.87,0.56,2309.969,4397.34,5308.281,4397.348,5308.2810000076,6076,0.31,0.9,13744,13680,13680,0,-1,-1,1,4100,204,144,204,152,1,51,99999,1,39,93,-1,85,-1,-1,100,100,-1,0,0,3,0,1,0,27920,0,9600.0,9600.0,8300,5000,5000,5300,5300,9000,9000,1540848163,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_XM_e6e7f9b400fedf8fd99de6bdfa4aa910,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_XM_e6e7f9b400fedf8fd99de6bdfa4aa910,https://jet.com/search?term=socks,VM1-08-192.168.11.95,https://jet.com/search?term=socks,29,10,search,44,2018,200,Test Complete,18.1
24,,,4134.1000000029,4134.1000000029,4432,2129,,,0,1,701,1,3142430,3018541,39890,33022,0,,15363,4216,4193,4193,2138,23,4134,4873,4090,4134,4134,4134,4134,15419,15363,2544,2137,2137,28,,,1540861392.046216,15363,15363,4217,4194,1082,4194,0,0,166964,228089,1,4134,4874,4091,4134,4134.1000000029,4134,20950,15500,37.3403999036,15447,2025515,144599,919437,8500,0.74,0.87,0.23,1674.204,4770.215,8123.391,4770.223,30836.863999999998,6828,0.31,0.9,15420,15364,15363,0,-1,-1,1,4200,210,148,210,151,1,58,99999,1,39,93,-1,85,-1,-1,100,100,-1,0,0,3,0,1,0,28253,0,9647.0,9647.0,8300,5000,5300,5300,5300,9000,9000,1540861480,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_5J_2d55e27452c30a61e8b2f6ff455de0b8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_5J_2d55e27452c30a61e8b2f6ff455de0b8,https://jet.com/search?term=socks,VM3-07-192.168.11.114,https://jet.com/search?term=socks,29,10,search,44,2018,200,Test Complete,18.1
24,,,4039.7999999986,4039.7999999986,4567,2065,,,0,1,701,1,3164771,3040566,38820,32493,0,,13143,4100,4081,4081,2075,17,4039,4714,3987,4039,4039,4039,4039,13182,13143,2517,2074,2074,24,,,1540905481.801177,13143,13143,4100,4082,1081,4081,0,0,178467,274468,1,4040,4715,3988,4040,4039.7999999986,4040,19798,15549,39.0899949723,44878,2053495,142837,912680,7900,0.74,0.87,0.32,1840.102,4402.531,5333.651,4402.54,31360.542999999998,6088,0.31,0.9,13183,13144,13143,0,-1,-1,1,4100,206,144,206,149,1,56,99999,1,39,93,-1,85,-1,-1,98,100,-1,0,0,3,0,1,0,27424,0,9028.0,9028.0,7900,4800,7600,7600,7900,9000,9000,1540905570,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_BZ_dde1882a5c7fe5ddc06e233ac9549ca3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_BZ_dde1882a5c7fe5ddc06e233ac9549ca3,https://jet.com/search?term=socks,VM3-01-192.168.11.137,https://jet.com/search?term=socks,30,10,search,44,2018,200,Test Complete,18.1
24,,,3924.2999999988,3924.2999999988,4134,2032,,,0,1,704,1,2956640,2927353,36881,31864,0,,13335,4042,4018,4018,2042,8,3924,4597,3852,3924,3924,3924,3924,13393,13335,2455,2041,2041,23,,,1540906944.023911,13336,13336,4042,4019,1041,4019,0,0,192314,258966,1,3924,4597,3852,3924,3924.2999999988,3924,17406,15749,45.93175853020001,15449,2028495,125350,821459,8200,0.74,0.87,0.38,1987.4,4768.36,7797.517,4768.37,7797.517,6917,0.31,0.9,13393,13336,13336,0,-1,-1,1,3900,181,144,181,133,1,47,99999,1,36,92,-1,85,-1,-1,100,100,-1,0,0,1,0,1,0,24393,0,9423.0,9423.0,8000,4700,4700,5000,5000,9000,9000,1540907029,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_Q8_3174423ab5129ba253aa61e6c0f4a260,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_Q8_3174423ab5129ba253aa61e6c0f4a260,https://jet.com/search?term=socks,VM1-03-192.168.11.90,https://jet.com/search?term=socks,30,10,search,44,2018,200,Test Complete,18.1
24,,,3925.1999999979,3925.1999999979,4192,2089,,,0,1,699,1,2968967,2939464,37852,32860,0,,14522,4019,3997,3997,2098,49,3925,4643,3875,3925,3925,3925,3925,14594,14522,2546,2098,2098,25,,,1540931728.409564,14522,14522,4020,3998,1079,3998,0,0,189021,236424,1,3925,4643,3876,3925,3925.1999999979,3925,17796,17449,47.7428180575,15439,2004659,131171,857102,9100,0.74,0.87,0.24,1742.39,4686.242,7863.050999999998,4686.251,31023.5830000038,6682,0.31,0.9,14595,14523,14522,0,-1,-1,1,3900,193,149,193,144,1,48,99999,1,37,94,-1,85,-1,-1,100,100,-1,0,0,2,0,1,0,27821,0,10368.0,10368.0,9100,4600,5000,5000,8800,9000,9000,1540931817,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_0H_cec81b4e9b02d8948fc160c1f2038aa0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_0H_cec81b4e9b02d8948fc160c1f2038aa0,https://jet.com/search?term=socks,VM1-05-192.168.12.42,https://jet.com/search?term=socks,30,10,search,44,2018,200,Test Complete,18.1
24,,,4147.4999999991,4147.4999999991,4414,2208,,,0,1,705,1,2967971,2938223,38212,33219,0,,14466,4209,4186,4186,2219,23,4147,4831,4055,4147,4147,4147,4147,14517,14466,2665,2218,2218,26,,,1540932551.2029722,14466,14466,4210,4187,1078,4186,0,0,181460,239698,1,4147,4832,4056,4147,4147.4999999991,4147,18564,17920,49.6124031008,15442,2003535,131171,857103,9400,0.74,0.87,0.25,2532.155,4688.162,7899.563,4688.175,25730.978,6303,0.31,0.9,14518,14466,14466,0,-1,-1,1,4100,198,147,198,142,1,55,99999,1,37,93,-1,85,-1,-1,100,100,-1,0,0,1,0,1,0,27642,0,10460.0,10460.0,8800,4900,5300,5300,8800,9000,9000,1540932670,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_01_1001356eb4567c2e609c3d0001c075a8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_01_1001356eb4567c2e609c3d0001c075a8,https://jet.com/search?term=socks,VM4-04-192.168.11.121,https://jet.com/search?term=socks,30,10,search,44,2018,200,Test Complete,18.1
24,,,4214.2999999996,4214.2999999996,4397,2087,,,0,1,705,1,2903384,2873893,37818,32824,0,,14478,4264,4235,4235,2098,28,4214,4827,4046,4214,4214,4214,4214,14549,14478,2544,2097,2097,26,,,1540948711.710783,14479,14478,4264,4236,1046,4235,0,0,176165,231915,1,4214,4828,4046,4214,4214.2999999996,4214,18568,17300,47.5928473178,15448,2023731,111984,772453,8600,0.74,0.87,0.28,1655.961,4301.1,6732.499,4301.108,29118.85200000001,6544,0.31,0.9,14549,14479,14479,0,-1,-1,1,4100,193,147,193,137,1,55,99999,1,38,93,-1,86,-1,-1,100,100,-1,0,0,2,0,1,0,27756,0,10158.0,10158.0,8600,5000,5400,5400,5400,9000,9000,1540948798,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_0G_2a9ac1f036ef9e9ce98e0488d4d627cb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_0G_2a9ac1f036ef9e9ce98e0488d4d627cb,https://jet.com/search?term=socks,VM3-06-192.168.11.113,https://jet.com/search?term=socks,30,10,search,44,2018,200,Test Complete,18.1
24,,,4137.0999999926,4137.0999999926,4473,2379,,,0,1,705,1,3112823,2988604,39507,32659,0,,13808,4259,4244,4243,2394,27,4137,4848,4081,4137,4137,4137,4137,13863,13808,2849,2392,2392,26,,,1540992808.89916,13809,13808,4259,4244,1097,4243,0,0,174319,261470,1,4137,4849,4082,4137,4137.0999999926,4137,20236,17559,43.198031980299994,15452,2031254,138429,883810,8900,0.74,0.87,0.26,1820.2279999999998,4591.424,7289.018,4591.431,30792.167999999998,6520,0.31,0.9,13863,13808,13809,0,-1,-1,1,4200,209,147,209,152,1,56,99999,1,39,93,-1,85,-1,-1,100,100,-1,0,0,3,0,1,0,29230,0,9759.0,9759.0,8700,5100,5300,5300,8700,9000,9000,1540992899,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_8J_8b30d875720786678158425e0890dc62,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_8J_8b30d875720786678158425e0890dc62,https://jet.com/search?term=socks,VM3-07-192.168.11.114,https://jet.com/search?term=socks,31,10,search,44,2018,200,Test Complete,18.1
24,,,3822.5000000093,3822.5000000093,4131,2118,,,0,1,702,1,3142643,3018404,39731,32863,0,,13930,3892,3871,3871,2130,13,3822,4691,3784,3822,3822,3822,3822,14000,13930,2549,2129,2129,26,,,1540994329.414206,13930,13930,3893,3872,1094,3871,0,0,170758,255537,1,3822,4692,3785,3822,3822.5000000093,3822,20522,16989,40.9594985535,44880,2059756,138429,883810,8700,0.74,0.87,0.24,1626.42,4796.553,7925.25,4796.561,31486.604000015297,6446,0.31,0.9,14001,13930,13930,0,-1,-1,1,3800,209,147,209,153,1,55,99999,1,38,92,-1,85,-1,-1,98,100,-1,0,0,3,0,1,0,28978,0,9834.0,9834.0,8600,4700,4700,5500,8600,9000,9000,1540994420,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_SF_61c61e7613204c6431f9382c4b4e4cf0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_SF_61c61e7613204c6431f9382c4b4e4cf0,https://jet.com/search?term=socks,VM4-03-192.168.11.122,https://jet.com/search?term=socks,31,10,search,44,2018,200,Test Complete,18.1
24,,,4043.7999999995,4043.7999999995,4356,2270,,,0,1,706,2,3282403,3158183,39037,32731,0,,15728,4134,4098,4098,2278,16,4043,4837,3970,4043,4043,4043,4043,15787,15728,2694,2278,2278,24,,,1541036907.052297,15729,15729,4134,4099,1084,4098,0,0,171360,234652,1,4044,4838,3970,4044,4043.7999999995,4044,21425,18949,44.8839412601,44881,2057867,122668,1025066,9300,0.74,0.87,0.26,1806.2,4585.683,7813.709,4585.692,31974.577,6172,0.31,0.9,15788,15729,15729,0,-1,-1,1,4100,206,147,206,150,1,55,99999,1,38,92,-1,89,-1,-1,98,100,-1,0,0,3,0,1,0,32240,0,10334.0,10334.0,8900,5000,5100,5200,8900,9000,9000,1541037002,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_KN_2e0377fdcb8a866ec08c27d42d212fce,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_KN_2e0377fdcb8a866ec08c27d42d212fce,https://jet.com/search?term=socks,VM3-06-192.168.11.113,https://jet.com/search?term=socks,31,10,search,44,2018,200,Test Complete,18.1
24,,,3751.0999999940004,3751.0999999940004,4116,2062,,,0,1,703,1,3066805,2942915,42772,34100,0,,15851,3815,3799,3799,2073,11,3751,4539,3709,3751,3751,3751,3751,15895,15851,2523,2072,2072,28,,,1541080447.1755419,15852,15851,3816,3799,1106,3799,0,0,173324,213409,1,3751,4540,3709,3751,3751.0999999940004,3751,19756,17230,43.898089172,15448,2027685,126138,840859,8400,0.74,0.87,0.42,1917.628,4510.285,7384.709,4510.294,7384.709,6649,0.31,0.9,15896,15851,15852,0,-1,-1,1,3800,212,157,212,152,1,59,99999,1,39,93,-1,85,-1,-1,100,100,-1,0,0,4,0,1,0,27499,0,9623.0,9623.0,8400,4900,5000,5000,8300,9000,9000,1541080538,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_ZK_f0ca71211562d5246d9a82cbdb91089d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_ZK_f0ca71211562d5246d9a82cbdb91089d,https://jet.com/search?term=socks,VM4-03-192.168.11.122,https://jet.com/search?term=socks,1,11,search,44,2018,200,Test Complete,18.1
24,,,33616.5000000037,33616.5000000037,33809,1963,,,0,1,702,0,909335,880924,14943,12635,0,,78518,33676,33660,33659,1975,23,33616,34205,33578,33616,33616,33616,33616,78524,78519,2449,1974,1974,13,,,1541124596.6446981,78519,78519,33677,33661,1015,33660,0,0,11566,11506,1,33617,34205,33578,33617,33616.5000000037,33617,80581,22289,14.1469916222,13916,250813,120416,596351,34500,0.74,0.87,0.23,1746.374,5003.629,8173.510999999998,5003.6359999999995,30713.785,6284,0.31,0.9,78525,78520,78519,0,-1,-1,1,33700,42,35,42,40,0,2,0,1,48,94,-1,80,-1,-1,95,100,-1,0,0,0,0,1,0,94891,0,,,34500,33700,34300,34500,34500,9000,9000,1541124752,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181102_FD_6bf3e4d233a7494528e023cf518032c9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181102_FD_6bf3e4d233a7494528e023cf518032c9,https://jet.com/search?term=socks,VM4-03-192.168.11.122,https://jet.com/search?term=socks,1,11,search,44,2018,200,Test Complete,18.1
24,,,3779.9999999988,3779.9999999988,4034,2012,,,0,1,711,1,3008934,2979345,38874,33881,0,,15706,3852,3833,3833,2023,20,3780,4489,3745,3780,3780,3780,3780,15781,15706,2526,2022,2022,29,,,1541169195.856829,15707,15707,3853,3834,993,3834,0,0,167909,217549,1,3780,4490,3745,3780,3779.9999999988,3780,19932,16359,42.2193548387,15450,2052106,130092,847792,8100,0.74,0.87,0.27,2621.803,4590.0909999999985,7578.779,4590.099,31494.471,6060,0.31,0.9,15782,15707,15707,0,-1,-1,1,3800,206,154,206,141,1,64,99999,1,38,93,-1,85,-1,-1,100,100,-1,0,0,2,0,1,0,28233,0,9194.0,9194.0,8100,4600,4900,4900,4900,9000,9000,1541169288,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181102_H4_80c0d805958c66658a4439ede8cd4b6b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181102_H4_80c0d805958c66658a4439ede8cd4b6b,https://jet.com/search?term=socks,VM4-06-192.168.11.124,https://jet.com/search?term=socks,2,11,search,44,2018,200,Test Complete,18.1
24,3899.0,3845.0,3845.4000000056,3845.4000000056,4228,2012,7880.0,,0,1,705,1,2957252,2921442,38042,32275,0,,12989,3898,3880,3880,2023,5,3845,4692,3781,3845,3845,3845,3845,13051,12989,2437,2022,2022,26,17035.0,0.0,1541213283.2190974,12990,12989,3899,3881,1071,3880,0,0,196848,266117,1,3845,4693,3781,3845,3845.4000000056,3845,17035,14380,42.6453143535,15454,2058179,110660,792636,8200,0.74,0.87,0.41,2489.64,4613.302,7921.6330000000025,4613.311,7921.6330000000025,6102,0.31,0.9,13052,12990,12990,0,-1,-1,1,3900,164,141,164,128,1,35,99999,1,37,92,-1,87,-1,-1,100,100,-1,0,0,2,0,1,0,24190,0,9279.0,9279.0,8000,5000,5100,5100,8000,9000,9000,1541213369,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181103_46_199034bf01e2b3e41fb3dce3afb459d9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181103_46_199034bf01e2b3e41fb3dce3afb459d9,https://jet.com/search?term=socks,VM2-01-192.168.11.98,https://jet.com/search?term=socks,2,11,search,44,2018,200,Test Complete,18.1
24,4403.0,4357.0,4357.2000000004,4357.2000000004,4718,2474,14332.0,4357.0,0,1,701,1,3053153,2922204,43429,31518,0,,13192,4403,4390,4389,2487,14,4357,5092,4314,4357,4357,4357,4357,13316,13192,2885,2487,2487,24,20255.0,0.0,1541256598.5086071,13193,13192,4403,4390,1112,4390,0,0,171708,272619,1,4357,5092,4314,4357,4357.2000000004,4357,20255,15579,38.526211671599995,15454,1976948,134868,877776,8500,0.74,0.87,0.27,1630.826,4518.815,7673.996,4518.823,30323.201,6064,0.31,0.9,13317,13192,13193,0,-1,-1,1,4400,207,134,207,151,2,54,99999,1,37,90,-1,85,-1,-1,100,100,-1,0,0,3,0,1,0,28077,0,9588.0,9588.0,8400,5300,5300,6300,8400,9000,9000,1541256687,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181103_VP_df9e2c420b5221c6c46d6a9619582047,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181103_VP_df9e2c420b5221c6c46d6a9619582047,https://jet.com/search?term=socks,VM1-05-192.168.12.42,https://jet.com/search?term=socks,3,11,search,44,2018,200,Test Complete,18.1
24,3956.0,3887.0,3887.7000000065996,3887.7000000065996,4141,2108,7927.0,,0,1,704,1,3073086,2948909,39931,32520,0,,13385,3956,3936,3936,2121,20,3887,4506,3836,3887,3887,3887,3887,13473,13385,2530,2120,2120,25,19866.0,0.0,1541300700.70454,13386,13386,3956,3937,1084,3936,0,0,173053,261474,1,3888,4507,3836,3888,3887.7000000065996,3888,19866,16509,41.5137037968,15453,2058455,115661,817275,8100,0.74,0.87,0.31,1073.274,4368.831,7161.82,4368.839,29547.525999984704,5496,0.31,0.9,13474,13386,13386,0,-1,-1,1,3900,205,143,205,151,1,53,99999,1,38,92,-1,86,-1,-1,100,100,-1,0,0,3,0,1,0,28068,0,9115.0,9115.0,8000,4000,4700,5000,8000,9000,9000,1541300787,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181104_0D_00b3a70b2dac1986ab0658f0e583a623,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181104_0D_00b3a70b2dac1986ab0658f0e583a623,https://jet.com/search?term=socks,VM1-01-192.168.11.87,https://jet.com/search?term=socks,3,11,search,44,2018,200,Test Complete,18.1
24,3982.0,3928.0,3928.0999999901,3928.0999999901,4204,2060,10182.0,3928.0,0,1,705,1,3156334,3032114,41399,32385,0,,13754,3981,3963,3962,2073,17,3928,4571,3875,3928,3928,3928,3928,13877,13754,2476,2072,2072,24,20160.0,0.0,1541344162.43507,13754,13754,3982,3963,1072,3963,0,0,174383,259288,1,3928,4572,3875,3928,3928.0999999901,3928,20160,17159,42.5700818655,44880,2088240,133405,869617,8300,0.74,0.87,0.3,958.308,4469.889,7210.456,4469.9,29979.455,5694,0.31,0.9,13878,13754,13754,0,-1,-1,1,4000,209,143,209,155,1,53,99999,1,38,93,-1,85,-1,-1,98,100,-1,0,0,4,0,1,0,29543,0,9474.0,9474.0,8200,4600,4800,5000,8200,9000,9000,1541344254,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181104_G5_d73930dd5626c161a28a77df9b11f1f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181104_G5_d73930dd5626c161a28a77df9b11f1f8,https://jet.com/search?term=socks,VM3-02-192.168.11.109,https://jet.com/search?term=socks,4,11,search,44,2018,200,Test Complete,18.1
24,4176.0,4111.0,4111.199999999401,4111.199999999401,4257,2026,15265.0,4111.0,0,1,701,1,3104915,3076412,40858,34236,0,13664.0,71707,4175,4157,4157,2035,11,4111,4845,4078,4111,4111,4111,4111,71803,71708,2438,2034,2034,26,74605.0,0.0,1541388260.7422366,71708,71708,4176,4158,1048,4158,0,0,42779,44149,1,4111,4846,4079,4111,4111.199999999401,4111,74605,29819,19.6184210526,15454,2059525,125015,847322,8200,0.74,0.87,0.31,1536.1960000000001,4695.249,5534.476,4695.255,31671.531000015297,5942,0.31,0.9,71804,71708,71708,0,-1,-1,1,4100,213,199,213,155,1,57,99999,1,38,93,-1,86,-1,-1,100,100,-1,0,0,3,0,1,0,90130,0,9473.0,9473.0,8200,4100,4900,5200,5400,9000,9000,1541388457,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181105_GZ_b184c559a3064617147d132959dc8e01,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181105_GZ_b184c559a3064617147d132959dc8e01,https://jet.com/search?term=socks,VM4-05-192.168.11.123,https://jet.com/search?term=socks,4,11,search,44,2018,200,Test Complete,18.1
24,4048.0,3985.0,3985.0000000006,3985.0000000006,4199,2353,10498.0,3985.0,0,1,703,1,3140013,3124386,40047,35035,0,18177.0,72606,4048,4038,4038,2361,14,3985,4621,3942,3985,3985,3985,3985,72688,72606,2750,2360,2360,29,73793.0,0.0,1541432213.236527,72607,72607,4048,4039,1061,4038,0,0,43953,44472,1,3985,4621,3942,3985,3985.0000000006,3985,73793,30769,21.556676474699998,44885,2067445,133564,873799,8700,0.74,0.87,0.48,2310.254,5125.448,6101.232,5125.455,6101.232,6183,0.31,0.9,72688,72607,72607,0,-1,-1,1,4000,214,206,214,150,1,63,99999,1,39,94,-1,85,-1,-1,98,100,-1,0,0,3,0,1,0,89882,0,9815.0,9815.0,8500,4800,4800,5100,5100,9000,9000,1541432391,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181105_HZ_e78192e4834dd661ac049889592bdcd4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181105_HZ_e78192e4834dd661ac049889592bdcd4,https://jet.com/search?term=socks,VM4-07-192.168.11.125,https://jet.com/search?term=socks,5,11,search,45,2018,200,Test Complete,18.1
24,,,4436.2999999939,4436.2999999939,4806,2406,,,0,1,705,1,3068460,2944198,38994,32666,0,,14845,4491,4471,4471,2416,15,4436,4997,4334,4436,4436,4436,4436,14911,14845,2817,2416,2416,25,,,1541475416.4582438,14846,14846,4491,4472,1116,4472,0,0,163948,236671,1,4436,4998,4334,4436,4436.2999999939,4436,21122,18880,44.5073078736,15453,2058566,116510,812467,9200,0.74,0.87,,2042.8370000000002,4654.228,7203.038000000001,4654.235,,5861,0.31,0.9,14912,14846,14846,0,-1,-1,1,4500,204,144,204,150,1,53,99999,1,39,93,-1,86,-1,-1,100,100,-1,0,0,4,0,1,0,31031,0,10498.0,10498.0,9200,5400,5500,5500,9200,9000,9000,1541475504,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181106_46_0607a2a0c830ded9150477ae3f5cf301,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181106_46_0607a2a0c830ded9150477ae3f5cf301,https://jet.com/search?term=socks,VM4-04-192.168.11.121,https://jet.com/search?term=socks,5,11,search,45,2018,200,Test Complete,18.1
24,,,3847.8000000032002,3847.8000000032002,4095,2117,,,0,1,711,1,3112779,2988517,38640,32311,0,,13966,3901,3884,3884,2130,5,3847,4467,3785,3847,3847,3847,3847,14049,13966,2534,2128,2128,24,,,1541518940.049461,13967,13966,3901,3884,1073,3884,0,0,171853,252195,1,3848,4467,3785,3848,3847.8000000032002,3848,20230,18960,46.1313868613,15450,2059320,125502,855920,8500,0.74,0.87,0.24,2060.369,4881.633,7687.642,4881.641,32224.29,6404,0.31,0.9,14049,13967,13967,0,-1,-1,1,3900,203,143,203,151,1,51,99999,1,39,93,-1,86,-1,-1,100,100,-1,0,0,3,0,1,0,29907,0,9788.0,9788.0,8500,4600,4700,5100,5100,9000,9000,1541519034,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181106_BC_a57559d102e8794d789e8a80d48703be,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181106_BC_a57559d102e8794d789e8a80d48703be,https://jet.com/search?term=socks,VM1-04-192.168.11.91,https://jet.com/search?term=socks,6,11,search,45,2018,200,Test Complete,18.1
