data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,,,2308.0999999947,2307.99999999,5176,912,,,0,1,221.0,0,3931901,2288158,81654,39026,0,,6979,2706,2705,2705,922,6,2308,2308,2192,2308,2308,2308,2308.0,6998,6979,1234,920,920,9,,,1547995925.019396,6979,6979,2706,2705,1952,2705,0,0,302547,377148.0,0,2308,2308,2192,2308,2307.99999999,2308.0,13908,14890,46.8976377953,0,1549799,,,,,,50279,1867284,14800,0.79,0.93,0.5,42.5281111111,2405.99,7085.449000000001,2536.569,7085.449000000001,,9409.0,0.5,0.73,6999,6979,6979,0,-1,-1,1,2300,333,188,333,287,0,46,0,1,90,94,-1,98,-1,-1,100,100,-1,0,0,107,0,1,0,25383,0,14800,14000.0,14000.0,14100.0,14700.0,9000,9000,1547995945,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_S5_22f8c3cb6be5bec02ce1b1a53b542342,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_S5_22f8c3cb6be5bec02ce1b1a53b542342,,https://www.amazon.com/,VM02-04-192.168.10.72,https://www.amazon.com/,20,1,amazon-home,3,2019,200,Test Complete,18.1
24,2795.0,,2239.0,,2239.3999999986,2239.3999999986,4198,1022,8397.0,2239.0,0,1,355.0,0,3870939,2222227,79111,38498,0,,6948,2795,2792,2792,1031,29,2239,2239,2193,2434,2434,2239,2239.0,6970,6948,1430,1030,1030,8,13031.0,0.0,1548040050.5800712,6949,6949,2795,2792,1940,2792,0,0,322336,374932.0,0,2239,2239,2194,2435,2239.3999999986,2239.0,13031,12390,47.0744680851,0,1541726,,,,,,34340,1793012,8800,0.79,0.93,0.49,34.9565238095,2642.131,6839.955,2706.112,6839.955,,10306.0,0.5,0.73,6971,6949,6949,0,-1,-1,1,2300,330,187,330,285,0,45,0,1,90,94,-1,99,-1,-1,100,100,-1,0,0,111,0,1,0,22694,0,8800,8700.0,8700.0,8800.0,8800.0,9000,9000,1548040076,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_6E_5b3b72441e6b66a03082b133efca7cd6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_6E_5b3b72441e6b66a03082b133efca7cd6,,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,20,1,amazon-home,3,2019,200,Test Complete,18.1
24,,,,,2663.0000000004998,2662.8999999994,7009,1058,,,0,1,358.0,0,4033560,2379065,83160,42041,0,,10254,2882,2881,2881,1077,30,2663,2663,2649,2743,2743,2663,2663.0,10317,10254,1489,1074,1074,10,,,1548084121.732475,10254,10254,2883,2881,1936,2881,0,0,267583,258706.0,0,2663,2663,2650,2744,2662.8999999994,2663.0,16132,15019,42.9388221841,0,1545869,,,,,,51495,1949945,15600,0.79,0.93,0.49,36.4501052632,2627.26,7269.254,2627.2670000000007,7269.254,,8840.0,0.5,0.73,10318,10254,10254,0,-1,-1,1,2700,332,188,332,285,0,47,0,1,89,94,-1,98,-1,-1,100,100,-1,0,0,98,0,1,0,27675,0,15600,15500.0,15600.0,15600.0,15600.0,9000,9000,1548084147,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_MJ_b20bf0739ef2c5a1cf1e9d4a9f7cf3c2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_MJ_b20bf0739ef2c5a1cf1e9d4a9f7cf3c2,,https://www.amazon.com/,VM03-06-192.168.10.85,https://www.amazon.com/,21,1,amazon-home,4,2019,200,Test Complete,18.1
24,,,2275.0,,2275.2000000037,2275.2000000037,8273,876,4565.0,,0,1,184.0,2,51935066,3259179,139160,46604,0,9734.0,7524,2598,2597,2597,890,11,2275,2275,2265,2344,2344,2275,2275.0,7551,7524,1254,888,888,16,120026.0,0.0,1548128217.94634,7524,7524,2598,2597,2599,2597,0,0,435879,490249.0,0,2275,2275,2265,2345,2275.2000000037,2275.0,120026,95890,42.6348317105,331340,2208207,,,,,,205852,2135629,29900,0.79,0.93,0.57,30.758952381,2249.085,6235.842,2249.091,6235.842,,8277.0,0.5,0.73,7551,7524,7524,0,-1,-1,1,2300,626,211,626,491,0,135,0,1,73,93,-1,91,-1,-1,85,100,-1,0,0,118,0,1,0,144122,0,3100,2600.0,2700.0,2700.0,2700.0,9000,9000,1548128357,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_AC_c3fce98627fcca6eb49a931345076f8d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_AC_c3fce98627fcca6eb49a931345076f8d,,https://www.amazon.com/,VM03-03-192.168.10.82,https://www.amazon.com/,21,1,amazon-home,4,2019,200,Test Complete,18.1
24,2666.0,,2371.0,,2371.4999999975,2371.4999999975,4145,1124,8634.0,2371.0,0,1,352.0,0,3871366,2223766,81202,40672,0,,7016,2666,2664,2664,1136,13,2371,2371,2296,2473,2473,2371,2371.0,7034,7016,1775,1134,1134,8,13141.0,0.0,1548170040.6141179,7017,7017,2666,2665,1948,2665,0,0,322157,377357.0,0,2372,2372,2297,2473,2371.4999999975,2372.0,13141,11859,44.771611928999995,0,1492930,,,,,,56943,1795669,9000,0.79,0.93,0.51,33.0255263158,2225.363,5878.11,2308.488,7544.519,,9554.0,0.5,0.73,7035,7017,7017,0,-1,-1,1,2400,330,189,330,286,0,44,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,118,0,1,0,22085,0,9000,8800.0,8900.0,8900.0,8900.0,9000,9000,1548170052,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_1W_6b23c8750e4d0d730fada5857b89d0ad,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_1W_6b23c8750e4d0d730fada5857b89d0ad,,https://www.amazon.com/,VM02-01-192.168.10.69,https://www.amazon.com/,22,1,amazon-home,4,2019,200,Test Complete,18.1
24,2321.0,,2004.0,,2004.4000000016001,2004.4000000016001,5247,859,7998.0,2004.0,0,1,190.0,0,3885933,2244311,82157,39491,0,,6658,2320,2319,2319,866,23,2004,2004,1991,2098,2098,2004,2004.0,6675,6658,1178,864,864,9,13491.0,0.0,1548172385.9042358,6659,6659,2321,2320,1948,2320,0,0,307626,386950.0,0,2004,2004,1992,2099,2004.4000000016001,2004.0,13491,12699,41.997354497399996,0,1595155,,,,,,49359,1823809,13800,0.79,0.93,0.57,41.8496111111,2312.429,6254.349,2409.751,6254.349,,8181.0,0.5,0.73,6676,6659,6659,0,-1,-1,1,2000,334,189,334,288,0,46,0,1,89,94,-1,98,-1,-1,100,100,-1,0,0,117,0,1,0,25291,0,13800,13400.0,13400.0,13500.0,13700.0,9000,9000,1548172409,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_Q7_b16c9e8f2e46bbadd40d5647c4c9d1ae,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_Q7_b16c9e8f2e46bbadd40d5647c4c9d1ae,,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,22,1,amazon-home,4,2019,200,Test Complete,18.1
24,2555.0,,2139.0,,2139.4,2139.4,8175,836,8664.0,2139.0,0,1,187.0,1,41175081,3325635,137816,47987,0,13698.0,7179,2554,2553,2553,851,12,2139,2139,2129,2139,2139,2139,2139.0,7196,7179,1231,848,848,15,119633.0,0.0,1548217222.9317,7179,7180,2555,2554,2809,2553,0,0,346600,524300.0,0,2139,2139,2129,2139,2139.4,2139.0,119633,91509,40.4410464911,110767,1996449,,,,,,137497,2145313,29800,0.81,0.93,0.23,98.9332,2906.873,11513.588,2990.667,18959.939,,14998.0,0.23,0.73,7197,7180,7179,0,-1,-1,1,2100,631,218,631,521,0,110,0,1,69,93,-1,94,-1,-1,95,100,-1,0,0,113,0,1,0,145409,0,29800,2400.0,2400.0,2400.0,2600.0,9000,9000,1548217380,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_HT_38ded4a581b5a05afa1da8e22537a84d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_HT_38ded4a581b5a05afa1da8e22537a84d,,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,22,1,amazon-home,4,2019,200,Test Complete,18.1
24,2937.0,,2264.0,,2264.5000000048003,2264.5000000048003,8158,883,8574.0,2264.0,0,1,186.0,2,40202935,2889409,135016,45979,0,9753.0,7194,2936,2936,2935,891,5,2264,2264,2252,2339,2339,2264,2264.0,7288,7194,1243,890,890,13,120068.0,0.0,1548260542.5937538,7195,7195,2937,2937,2597,2935,0,0,337315,457764.0,0,2265,2265,2253,2340,2264.5000000048003,2265.0,120068,107100,47.8125,301595,2400211,,,,,,197057,2017944,30400,0.81,0.93,0.3,66.315,2253.63,11284.542,2356.469,18077.417,,9807.0,0.23,0.73,7289,7195,7195,0,-1,-1,1,2300,610,203,610,493,0,117,0,1,70,93,-1,91,-1,-1,88,100,-1,0,0,117,0,1,0,144772,0,30400,2700.0,2700.0,2700.0,2700.0,9000,9000,1548260675,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_FE_3325a2da43ff70e97b5373846ba69575,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_FE_3325a2da43ff70e97b5373846ba69575,,https://www.amazon.com/,VM04-07-192.168.10.95,https://www.amazon.com/,23,1,amazon-home,4,2019,200,Test Complete,18.1
24,2674.0,,2354.0,,2354.0999999968,2354.0999999968,9248,1047,8759.0,2354.0,0,1,351.0,1,50283571,3164709,132373,46942,0,8709.0,7044,2674,2671,2671,1061,13,2354,2354,2328,2354,2354,2354,2354.0,7103,7044,1472,1060,1060,15,119623.0,0.0,1548304641.6360419,7044,7044,2674,2672,2438,2671,0,0,424061,527715.0,0,2354,2354,2329,2354,2354.0999999968,2354.0,119623,84839,37.5066312997,397744,2376520,,,,,,209362,2046850,29700,0.81,0.93,0.34,76.9206666667,2317.281,11358.476,2405.476,11358.476,,10940.0,0.23,0.73,7104,7044,7044,0,-1,-1,1,2400,617,213,617,517,0,100,0,1,67,94,-1,90,-1,-1,84,100,-1,0,0,116,0,1,0,144790,0,29700,2700.0,2700.0,2700.0,2700.0,9000,9000,1548304774,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_QE_1437d5670f95823d6b9ebc57a7380dde,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_QE_1437d5670f95823d6b9ebc57a7380dde,,https://www.amazon.com/,VM04-02-192.168.10.90,https://www.amazon.com/,23,1,amazon-home,4,2019,200,Test Complete,18.1
24,,,2367.0,,2367.9999999986,2367.8999999975,9158,1113,4533.0,,0,1,351.0,1,47813123,3099669,132958,45172,0,9260.0,7107,2803,2802,2801,1125,19,2367,2367,2353,2367,2367,2367,2367.0,7183,7107,1538,1124,1124,15,120010.0,0.0,1548348748.849513,7107,7107,2803,2802,2857,2802,0,0,402139,517128.0,0,2368,2368,2353,2368,2367.8999999975,2368.0,120010,96889,42.7411884071,145484,1996431,,,,,,149401,1928320,30200,0.81,0.93,0.26,89.3368,2594.993,11552.298999999999,2642.062,21132.472999999998,,11328.0,0.23,0.73,7184,7107,7107,0,-1,-1,1,2400,614,203,614,495,0,119,0,1,71,93,-1,93,-1,-1,93,100,-1,0,0,110,0,1,0,148396,0,30200,2700.0,2700.0,2700.0,2800.0,9000,9000,1548348906,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_GJ_27c638847fea8eef1f78c40859537ebc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_GJ_27c638847fea8eef1f78c40859537ebc,,https://www.amazon.com/,VM03-08-192.168.10.87,https://www.amazon.com/,24,1,amazon-home,4,2019,200,Test Complete,18.1
24,,,2046.0,,2046.9000000012,2046.9000000012,5445,886,4154.0,,0,1,200.0,0,4068209,2216011,80381,37164,0,,6713,2367,2366,2365,895,21,2046,2046,2037,2099,2099,2046,2046.0,6729,6713,1341,893,893,9,13386.0,0.0,1548392824.037462,6713,6713,2367,2366,1883,2366,0,0,325456,380300.0,0,2047,2047,2037,2100,2046.9000000012,2047.0,13386,13550,44.8824113945,0,1535136,,,,,,41642,1789479,13900,0.79,0.93,0.5,37.9032380952,2259.516,7078.734,2345.915,7078.734,,9997.0,0.5,0.73,6729,6713,6713,0,-1,-1,1,2100,320,174,320,274,0,46,0,1,89,93,-1,98,-1,-1,100,100,-1,0,0,91,0,1,0,24727,0,13900,13300.0,13300.0,13300.0,13800.0,9000,9000,1548392845,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_7N_6ca0a9a6166b064d61b917aa13610f7f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_7N_6ca0a9a6166b064d61b917aa13610f7f,,https://www.amazon.com/,VM03-04-192.168.10.83,https://www.amazon.com/,25,1,amazon-home,4,2019,200,Test Complete,18.1
24,,,2136.0,,2137.0000000001,2137.0000000001,6055,841,4717.0,,0,1,186.0,0,3995143,2244033,82401,39594,0,,7655,2483,2480,2480,855,12,2136,2136,2125,2214,2214,2136,2136.0,7678,7655,1421,854,854,9,13888.0,0.0,1548437094.630521,7656,7656,2483,2481,1938,2481,0,0,306211,329278.0,0,2137,2137,2125,2214,2137.0000000001,2137.0,13888,14929,48.47402597399999,0,1506017,,,,,,46131,1816746,14700,0.79,0.93,0.5,50.4639333333,2313.462,7252.799,2313.474,7252.799,,9459.0,0.23,0.73,7679,7656,7656,0,-1,-1,1,2200,333,188,333,286,0,47,0,1,90,94,-1,98,-1,-1,100,100,-1,0,0,112,0,1,0,24531,0,14700,13800.0,13800.0,13900.0,14600.0,9000,9000,1548437095,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_RR_25407d36690da307b14f384fbbfa509d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_RR_25407d36690da307b14f384fbbfa509d,,https://www.amazon.com/,VM04-07-192.168.10.95,https://www.amazon.com/,25,1,amazon-home,4,2019,200,Test Complete,18.1
24,2882.0,,2597.0,,2597.1999999965,2597.1999999965,5847,1217,8430.0,2597.0,0,1,250.0,0,4200499,2452328,80974,38284,0,,7254,2881,2879,2878,1226,15,2597,2597,2587,2679,2679,2597,2597.0,7273,7254,1693,1225,1225,9,13944.0,0.0,1548481044.146412,7254,7254,2882,2879,1914,2879,0,0,330046,406216.0,0,2597,2597,2587,2679,2597.1999999965,2597.0,13944,12840,41.1670407182,0,1968832,,,,,,40062,2030157,14400,0.79,0.93,0.52,36.548842105300004,2622.8179999999998,6232.635,2718.038,6232.635,,10571.0,0.5,0.73,7274,7254,7254,0,-1,-1,1,2600,327,182,327,281,0,46,0,1,89,93,-1,99,-1,-1,100,100,-1,0,0,92,0,1,0,24580,0,14400,13800.0,13800.0,13800.0,14300.0,9000,9000,1548481060,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_G0_83c872158511863328478c99243c701b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_G0_83c872158511863328478c99243c701b,,https://www.amazon.com/,VM03-02-192.168.10.81,https://www.amazon.com/,26,1,amazon-home,4,2019,200,Test Complete,18.1
24,2648.0,,2292.0,,2292.9999999978,2292.9000000004003,5064,945,8881.0,2292.0,0,1,219.0,0,4239104,2503882,83642,39897,0,,7504,2647,2643,2643,953,4,2292,2292,2279,2340,2340,2292,2292.0,7600,7504,1339,951,951,9,14465.0,0.0,1548525136.703901,7505,7505,2648,2644,1957,2644,0,0,313543,381689.0,0,2293,2293,2279,2341,2292.9000000004003,2293.0,14465,14269,43.773006135,0,1557951,,,,,,74819,2076098,14400,0.79,0.93,0.5,42.87,2444.214,7133.495,2510.0860000000002,7133.4950000038,,9158.0,0.5,0.73,7601,7505,7505,0,-1,-1,1,2300,333,188,333,286,0,47,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,96,0,1,0,26061,0,14400,9200.0,14300.0,14400.0,14400.0,9000,9000,1548525149,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_P8_79a0b012a3177ae64b45d54c93366446,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_P8_79a0b012a3177ae64b45d54c93366446,,https://www.amazon.com/,VM02-07-192.168.10.75,https://www.amazon.com/,26,1,amazon-home,4,2019,200,Test Complete,18.1
24,,,2186.0,,2186.2000000037,2186.2000000037,5145,1029,4293.0,,0,1,383.0,0,4178897,2443575,83544,40199,0,7670.0,6987,2608,2608,2607,1040,26,2186,2186,2163,2236,2236,2186,2186.0,7023,6987,1447,1037,1037,9,16150.0,0.0,1548569406.618848,6988,6988,2608,2608,1956,2607,0,0,276363,410064.0,0,2186,2186,2164,2237,2186.2000000037,2186.0,16150,13480,37.8120617111,0,1506537,,,,,,81233,2020782,14100,0.79,0.93,,36.631,2451.458,5880.498000000001,2515.709,,,14059.0,0.23,0.73,7023,6988,6988,0,-1,-1,1,2200,333,188,333,286,0,47,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,106,0,1,0,27552,0,14100,8800.0,14000.0,14100.0,14100.0,9000,9000,1548569483,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_W4_04bbf16f13a35bb8e985555babf72dfb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_W4_04bbf16f13a35bb8e985555babf72dfb,,https://www.amazon.com/,VM03-02-192.168.10.81,https://www.amazon.com/,27,1,amazon-home,4,2019,200,Test Complete,18.1
24,2616.0,,2280.0,,2280.0999999999,2280.0999999999,7736,1115,8621.0,2280.0,0,1,372.0,0,3805720,2166320,92761,39168,0,7498.0,6863,2616,2613,2613,1126,11,2280,2280,2267,2280,2280,2280,2280.0,6893,6863,1649,1125,1125,9,19193.0,0.0,1548613325.7106972,6863,6863,2616,2614,1954,2614,0,0,210516,376882.0,0,2280,2280,2267,2280,2280.0999999999,2280.0,19193,14569,35.3984450923,0,1418109,,,,,,96338,1738716,19200,0.79,0.93,0.51,34.3835217391,2371.225,6585.9659999999985,2423.606,6585.9659999999985,,10639.0,0.5,0.73,6894,6863,6863,0,-1,-1,1,2300,342,186,342,294,0,48,0,1,87,91,-1,95,-1,-1,100,100,-1,0,0,121,0,1,0,30190,0,19200,19100.0,19100.0,19100.0,19200.0,9000,9000,1548613348,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_NM_cd59a04b029d5816aac3a6a031e89ca5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_NM_cd59a04b029d5816aac3a6a031e89ca5,,https://www.amazon.com/,VM03-01-192.168.10.79,https://www.amazon.com/,27,1,amazon-home,4,2019,200,Test Complete,18.1
24,2643.0,,2315.0,,2315.499999997,2315.3999999995003,4604,974,5080.0,,0,1,220.0,0,4067138,2338646,80032,39401,0,,5989,2643,2641,2641,981,27,2315,2315,2301,2390,2390,2315,2315.0,6018,5989,1317,980,980,10,12302.0,0.0,1548657447.20799,5990,5990,2643,2642,1953,2642,0,0,359034,466237.0,0,2315,2315,2301,2391,2315.3999999995003,2315.0,12302,11680,46.478312773599995,0,1402989,,,,,,93704,1919624,9300,0.79,0.93,0.31,38.2911764706,2429.526,7045.683000000001,2429.536,17794.3699999924,,13101.0,0.5,0.73,6019,5990,5990,0,-1,-1,1,2300,331,187,331,287,0,44,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,107,0,1,0,21148,0,9300,9200.0,9200.0,9300.0,9300.0,9000,9000,1548657442,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_SX_f002ec510183d2af9c2494b1a23ac44d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_SX_f002ec510183d2af9c2494b1a23ac44d,,https://www.amazon.com/,VM04-04-192.168.10.92,https://www.amazon.com/,28,1,amazon-home,5,2019,200,Test Complete,18.1
24,,,2264.0,,2264.1000000003,2264.1000000003,10980,867,4609.0,,0,1,192.0,1,43762106,3395949,140931,49267,0,9813.0,7357,2922,2921,2921,875,24,2264,2264,2244,2264,2264,2264,2264.0,7377,7357,1227,874,874,15,120081.0,0.0,1548701572.951993,7358,7358,2922,2921,2689,2921,0,0,367088,523178.0,0,2264,2264,2245,2264,2264.1000000003,2264.0,120081,92259,40.743684861300004,168671,2123871,,,,,,305359,2313773,35400,0.81,0.93,0.25,68.9388,2466.901,12318.071000000002,2466.901,22232.717,,14477.0,0.23,0.73,7377,7358,7358,0,-1,-1,1,2200,633,224,633,497,0,136,0,1,75,92,-1,87,-1,-1,93,100,-1,0,0,113,0,1,0,145292,0,35400,2600.0,2600.0,2600.0,2800.0,9000,9000,1548701729,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_VH_8cca76e3977394473349b040c01fadde,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_VH_8cca76e3977394473349b040c01fadde,,https://www.amazon.com/,VM03-06-192.168.10.85,https://www.amazon.com/,28,1,amazon-home,5,2019,200,Test Complete,18.1
24,,,2169.0,,2169.5999999938,2169.5999999938,3287,902,4257.0,,0,1,205.0,0,4209377,2574333,82868,39857,0,,7213,2371,2370,2369,909,4,2169,2169,2121,2248,2248,2169,2169.0,7231,7213,1260,908,908,8,13699.0,0.0,1548745657.9732714,7213,7213,2371,2370,1993,2370,0,0,328934,407912.0,0,2170,2170,2122,2248,2169.5999999938,2170.0,13699,11269,41.0864017499,0,1555646,,,,,,152773,2146999,8900,0.79,0.93,0.32,37.65595,2332.356,6460.661,2332.371,20499.375,,13990.0,0.23,0.73,7231,7213,7213,0,-1,-1,1,2200,338,194,338,293,0,45,0,1,89,93,-1,93,-1,-1,100,100,-1,0,0,94,0,1,0,22289,0,8900,2700.0,8800.0,8800.0,8800.0,9000,9000,1548745678,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_RT_4c9f4fa45eccb7d22cf5bce3c83e7775,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_RT_4c9f4fa45eccb7d22cf5bce3c83e7775,,https://www.amazon.com/,VM03-03-192.168.10.82,https://www.amazon.com/,29,1,amazon-home,5,2019,200,Test Complete,18.1
